1,10.9,0.116329849736741,0.129115677288234,0.141939300240285,0.155355344117936,0.16964893220736,0.184098300430873,0.198915484032404,0.21399841013523,0.230567526557887,0.247895756696498,0.264856107374749,0.283296643842398,0.301037911033743,0.318593276473732,0.334989270304464,0.349217095330569,0.358039983141402,0.361575312397651,0.360127328416712,0.352126147261071,0.335481670502629,0.311526809658199,0.277218017840829,0.233142213686502,0.175905386723997,0.124225234751696,0.0883731438917152,0.0682381525076946,0.0594304686110729,0.0607929671299693,0.0667117146712407,0.0609162528475177,0.0526300229520811,0.0429297487009234,0.0318786314054753,0.0190002686291452,0.0060211039997189,-0.00609873141707412,-0.0162377787495227,-0.0239861914222385,-0.0298366123311094,-0.0336297096816497,-0.0362460393459512,-0.0370895239016646,-0.0365577134070882,-0.0349660095906301,-0.032443810671729,-0.0287661020851954,-0.0243406794781928,-0.0198941331244132,-0.0152730655062465,-0.0108468026943798,-0.00609701348209382,-0.000826986701709196,0.00619409679383851,0.00768489591427401,0.0131740818891268,0.0184428576728808,0.0184834560544689,0.0232180067092171,0.0247512089081304,0.0241098880815707,0.0219426617850674,0.0200301731849469,0.0177894281752096,0.0147640317351638,0.00955645826396196,0.00104154518165031,-0.0117598153199822,-0.0269945455541064,-0.0411943685010225,-0.0519720784988989,-0.0585424745943904,-0.062208278888075,-0.0639716250230141,-0.0647802462074067,-0.0650966943020013,-0.0650181895920297,-0.0647790997352283,-0.0643205290537873,-0.0636205485421455,-0.0626398581035153,-0.0613362651859472,-0.0596828178919779,-0.0575176818814675,-0.0551215664278333,-0.0523917684364432,-0.0492801825128013
2,11.5,0.167831994712665,0.183391664502581,0.198817595785709,0.21398392023707,0.230095010222004,0.245376437392199,0.260443190562169,0.276363457353557,0.294930818366338,0.314875811102086,0.334423297716908,0.356493011324822,0.378917002312547,0.401005916266935,0.421439326730513,0.438582028817464,0.449008819627438,0.452243582587353,0.449814317357486,0.439056834322422,0.417134463700892,0.385951511171368,0.342947766226234,0.2893003216821,0.221237559589768,0.161592250179097,0.121652511029348,0.0995314152905018,0.0901914458594337,0.0926694854960773,0.101477099518646,0.0978670643229362,0.0897814754543267,0.0799055621341392,0.0682274822493651,0.0546540053495525,0.0411439640226686,0.0280896205204086,0.0171369915305056,0.00834006043957505,0.00158201219449028,-0.00263430922891687,-0.00553575994376146,-0.0066815028530368,-0.00579797583774686,-0.004305856544134,-0.00130231891327916,0.00243983971528295,0.00668806524865851,0.0112026761866045,0.0158564418720306,0.0207471232338889,0.0258996303334502,0.0315964778334534,0.0389219735053236,0.04097838252107,0.0456775612462106,0.0478459208850958,0.0478864151195536,0.0513652323068495,0.0501405698464395,0.0499513743268481,0.0496143584526672,0.0489323421351157,0.0471904245651051,0.0438172470697101,0.0381522389217642,0.0287421968236594,0.0152187939408359,-0.000761950376088607,-0.01563612580482,-0.0272344582834786,-0.0344590488981024,-0.0384640943737727,-0.0405936870190887,-0.0416907962371385,-0.0422609074247006,-0.0423230769480395,-0.0424122079980887,-0.042125948261518,-0.0416549900916566,-0.0406630265060388,-0.0395861426775238,-0.0379998462961463,-0.0358773493244673,-0.0334939460962674,-0.0309797458285135,-0.0278071995315638
3,11.6,0.15860646673789,0.17400720902714,0.189120817019073,0.204240272851789,0.220126495649107,0.23521528639152,0.250315353339685,0.265898333930144,0.284076418913137,0.303413537083256,0.322361654427187,0.343474624925449,0.364682571914343,0.385609008110155,0.40488692089473,0.421080430961039,0.430769931898381,0.433726394267815,0.43124048495021,0.420679815836181,0.399703650736989,0.369874752914977,0.328211707659698,0.275981851636273,0.209347325171022,0.150796723140236,0.111060659081548,0.0891932691119031,0.0801569434184615,0.083159805604853,0.0925362419556205,0.0890224781437533,0.0807736261927498,0.0707554016492425,0.0588115580878982,0.0449933180141153,0.0312287624453483,0.0178920773428885,0.00667706027811204,-0.00224052340615192,-0.00911874849376502,-0.0136226154523814,-0.0165442638784851,-0.0176859983592642,-0.0169670223858962,-0.0153255136754128,-0.0124011518420439,-0.00845155456159353,-0.00426645956945163,0.000354664636868169,0.00509373885726828,0.00986585897465064,0.0151672376212114,0.0209581817591778,0.0283403376622263,0.0302363441700483,0.0353389618242003,0.0379317590453497,0.0379536083545232,0.0419127780728452,0.0411476557722621,0.0407414834995248,0.0398375690133022,0.038754040182572,0.0367342357425125,0.0331770020916072,0.027262931452118,0.0176705498489146,0.00377188748152064,-0.0127934446116495,-0.0281805419809795,-0.0400485431727155,-0.0474621195945172,-0.0517714406073254,-0.0539207585110174,-0.0549467284552623,-0.0555777766969948,-0.0557245874898399,-0.0557963333501419,-0.0555836232754213,-0.055181693555835,-0.0541443250786295,-0.0530033481219958,-0.0514152143454085,-0.0493493551367485,-0.0468689179888529,-0.0442288953431206,-0.0411051608690801
4,11.7,0.0238618381988843,0.0341479926200472,0.0456049852272654,0.0572352802541749,0.0705042243311425,0.0840574717095474,0.0987027593151044,0.113093962653257,0.128450667567369,0.144069842140126,0.159201506447446,0.175458787943869,0.19103757372229,0.205810908119108,0.220710310175921,0.234144796212788,0.243299188045699,0.247857274325254,0.247651679655868,0.241778686677188,0.229793127239723,0.210905445722815,0.182912574038973,0.145724611420087,0.0971708603501563,0.0517376585828981,0.0199552520147169,0.00135893771500528,-0.00757709434004125,-0.00878949194201125,-0.0078455625535833,-0.0160988992567633,-0.0255499156221501,-0.0353523628980394,-0.0461701245811706,-0.0585672455849554,-0.0703208103514632,-0.0811173554600851,-0.0893626934194505,-0.0953198771264248,-0.0996426734667803,-0.102206946861865,-0.10400561596332,-0.104483041591503,-0.103526429931873,-0.10224001902658,-0.0999802407300685,-0.0963182171456289,-0.0917496520083581,-0.0869323460184742,-0.0826218995834857,-0.0785686549244718,-0.0738767270468851,-0.0680974009959681,-0.0597246321884119,-0.0577862762212771,-0.0529253980892554,-0.047213938159734,-0.0471143407631592,-0.0375418170995184,-0.0356181443495196,-0.0367947569384183,-0.0403749422913872,-0.0434843933193852,-0.0459533227247021,-0.0487067468784428,-0.0530851362942169,-0.0607813192869582,-0.0723024028801347,-0.0862367833566235,-0.0989084517766614,-0.108114924827788,-0.113482269879143,-0.116409516731779,-0.117833052861362,-0.118437500870772,-0.118623147284834,-0.11823040321099,-0.117796210180673,-0.11688893089362,-0.115893829308584,-0.114528071231127,-0.112983185379975,-0.111058124763496,-0.108702304907132,-0.106180960926657,-0.103456126741555,-0.100291317549956
5,11.7,0.11548008474289,0.128876957380688,0.142660508041318,0.156326481255258,0.17114589605426,0.185958192614852,0.201081617482029,0.21671125553156,0.23395702288786,0.252376932410739,0.270315917716635,0.290215033686186,0.310022930581406,0.329205701517678,0.347565679687004,0.36350231167143,0.373716827528647,0.377673913402341,0.37623408193767,0.367321570520241,0.349499149928723,0.323248934400465,0.286037456091755,0.238542606842188,0.178042156975057,0.12374463849645,0.0869924372081834,0.0660722539929188,0.0566046478498987,0.0567478510832178,0.0615149766519533,0.0553152781065924,0.0464858121054896,0.0365834303391431,0.0253595349824598,0.0124013092418174,-0.0000993854236219264,-0.0120883010432945,-0.0220592082669136,-0.0299116095397634,-0.0357322205668849,-0.0393403788669699,-0.041725911944205,-0.0424559828524442,-0.04127552429323,-0.0394045169958519,-0.0363206865696418,-0.032262950990039,-0.0278821282685048,-0.0233164992241299,-0.0187664284327448,-0.0142344239256322,-0.00924236097276458,-0.00349213759335491,0.00427566010731966,0.0061452873846749,0.0111140309602528,0.0150045658705148,0.0149394071893431,0.0207488442053359,0.0211341040098229,0.0207397186241181,0.019037112019689,0.0171858371049365,0.0149205955342406,0.0117547608812591,0.0066814763054557,-0.00195581968334343,-0.0144381928491701,-0.029425812252807,-0.0432473221524447,-0.0538630991873488,-0.0603217994410482,-0.06398059344967,-0.0656599159233016,-0.0663368898784997,-0.0667209995450257,-0.0664365326225828,-0.0663071104298704,-0.0656474465944738,-0.0649852252927417,-0.0638259517095894,-0.0626691986122894,-0.0608144026188968,-0.0585695932705318,-0.0561639250212036,-0.0535198606916642,-0.0503558392481573
6,11.9,0.0630108649684855,0.0745748172109639,0.0868692694788028,0.0993709079604611,0.113113880990513,0.127049473430231,0.14142063711616,0.156108389722962,0.171908663014521,0.188423012122295,0.204331602126322,0.221996477704137,0.239096556479749,0.25572409232064,0.271924777016282,0.286155593243872,0.295617895279932,0.299780368290813,0.299225984900236,0.292223143334454,0.277922727885984,0.256281533251674,0.225006904592876,0.184280481949881,0.131688810523282,0.0835292904966387,0.0501588319960751,0.0309379411980753,0.0216467369363691,0.0205216860055393,0.0222786533032889,0.0148162416859793,0.00574244784186939,-0.00397999206365442,-0.0148237639766039,-0.0273630911918315,-0.0393504182829826,-0.0507410332101035,-0.0596042127378896,-0.0663732110362466,-0.0712112800305268,-0.074080655964398,-0.0759872293358181,-0.0765264949852658,-0.0755112530908565,-0.0739535927017915,-0.0711849206891235,-0.067146331587074,-0.0626580280046382,-0.0578522037430081,-0.0534317359785734,-0.0491265219122454,-0.0444421595173873,-0.0386696830084899,-0.0304762189621145,-0.0283803313814216,-0.0234441977229226,-0.0186912685497915,-0.0186348574881658,-0.0104850803354589,-0.00956230715508186,-0.0105788168459538,-0.0132784969595299,-0.015831150756315,-0.0182102356479426,-0.0211920107892461,-0.0258747483838868,-0.0340711513241695,-0.045929435795221,-0.0602261683618318,-0.0732147734956168,-0.0829264736625159,-0.0887633882620441,-0.0918438204648048,-0.0933058920183731,-0.09380047242886,-0.0940012342894679,-0.0934726745006867,-0.0931891844565586,-0.0923535612209033,-0.0913974478577787,-0.0900456162982343,-0.0887136237774054,-0.0868348045852689,-0.0845446674273646,-0.0819474788886394,-0.079242980192141,-0.076108680353038
7,12.0,0.0122302448338337,0.0230850559738085,0.0349400264566,0.0467995041457063,0.0599995949667902,0.073211663193257,0.0870846652408997,0.100984147112375,0.11613887601057,0.132043873089185,0.14749386571396,0.16448827837481,0.181184129134831,0.197552026339371,0.213179351572734,0.226954378165396,0.236100195870114,0.24044667587899,0.240022839427425,0.233751566572585,0.220345308535936,0.200200792353806,0.171043923974895,0.133288099816534,0.0845240567471848,0.0398769971137008,0.00920514093852836,-0.00840062712133629,-0.0170417365003529,-0.0183256165982357,-0.0166826714199398,-0.0233614874072986,-0.0319821741437704,-0.0413643805588814,-0.0519528177152968,-0.0625551627661425,-0.0703411038656189,-0.0777856909409088,-0.0841374098891828,-0.0893525243084433,-0.0934949318092089,-0.0960333488027497,-0.0980423192051653,-0.0988041158470592,-0.09834775319765,-0.0976739590272476,-0.0965182923784847,-0.0951432598951841,-0.0935061147943499,-0.0903071324624304,-0.0854217521873787,-0.0789395168929906,-0.0729049909679942,-0.0681525455352221,-0.0629073441331894,-0.0611873549711005,-0.0572361220382125,-0.0563836325860231,-0.0563583231194332,-0.0483689674218097,-0.0475572086351069,-0.0483608949624028,-0.0505470891563386,-0.0523756802183031,-0.0541138598446345,-0.0564804160170774,-0.0607519325056803,-0.0681461713478321,-0.078449239911343,-0.0898412065557356,-0.100251029121505,-0.10843402134513,-0.113637511765816,-0.116606121303437,-0.118291797358628,-0.119200621679629,-0.120047746752893,-0.120587035296918,-0.121241577173386,-0.121343393107247,-0.121140421492869,-0.120443408254988,-0.119704622539804,-0.118193023686311,-0.116251263015251,-0.114005801978835,-0.111330762212128,-0.108180854513024
8,12.0,0.122022181277349,0.1347325233579,0.14750792066534,0.160398645715958,0.174418983748738,0.188426809609245,0.202639192326681,0.217342547353254,0.233556649895968,0.250512254181682,0.267179560972579,0.285532706652902,0.303482153373778,0.320999825785512,0.337938709506934,0.352543331366122,0.362020512412824,0.365749547470798,0.364698789086703,0.356749075457768,0.340770363897624,0.317013569525633,0.282830373518137,0.239053064522664,0.182389947384167,0.131337081438048,0.0963690347673106,0.0766204376996818,0.0680889070092979,0.0694817288132983,0.0757904934078663,0.0705251647173175,0.062221159187989,0.0527507995915791,0.0418659449326322,0.0292164828163639,0.0169906700588189,0.00505202940392025,-0.0049954833274066,-0.0127949469959193,-0.0186578461521863,-0.0223953826924985,-0.0248717778750734,-0.0257519600307268,-0.0249936851936073,-0.0233601795678487,-0.020591760471102,-0.0165149871253145,-0.0123576642347489,-0.00772984525209197,-0.0031252392667468,0.00156649777541843,0.00655794256873059,0.012145025413392,0.0196409378203747,0.0215375054257178,0.0266162201822349,0.0304346657010575,0.0305693755604384,0.0362545975483924,0.0366764504228185,0.0360799044597611,0.0342933274391341,0.0323554244212254,0.0301623282225031,0.0269656276294003,0.0216254653031363,0.0126887499806804,-0.000459192139395237,-0.0161899597507428,-0.0310303777629603,-0.0424225439623699,-0.0496103437594747,-0.0536358330857688,-0.0557172784493724,-0.0566644840862685,-0.0572742060540679,-0.0573162351838521,-0.0573894939355482,-0.0569748431265202,-0.0565227116163851,-0.0556298647152946,-0.0543963106156163,-0.052732587939547,-0.0505361747376099,-0.0481253381805949,-0.0453821972129142,-0.0420874620299634
9,12.0,0.120964888606475,0.135382727893749,0.150009359458111,0.164566523245777,0.18031393182013,0.195581287362812,0.211121060476718,0.227088506820136,0.24527477842522,0.264539327512266,0.283340714777344,0.304104649698463,0.324948232367474,0.345077556751767,0.36406376311338,0.380277778661297,0.390177198672277,0.393688519017122,0.391678450645999,0.381724285204999,0.362097835779468,0.333748218735324,0.294209429919397,0.243961227093238,0.180143626073687,0.12320511954092,0.0845777342963355,0.0628560701305694,0.0532174021102957,0.0541671111596071,0.0601815827776101,0.0545670058860328,0.0456090632148165,0.0353392081835184,0.0235999118246083,0.00996968926749246,-0.00317653954994335,-0.0160375924133388,-0.0265630241019579,-0.0349222490207747,-0.0412538815479145,-0.0451498030052888,-0.0477727121555698,-0.0486316854195799,-0.0475924543446535,-0.0458402877889005,-0.0427224520576527,-0.0386901688818939,-0.0342703463335825,-0.0296578981093636,-0.0251223842680191,-0.020536623936099,-0.0155399693998934,-0.0100351327724855,-0.00247371103766816,-0.000449145557026297,0.00453890201267036,0.00812131192631188,0.00827589264001634,0.0135497395011022,0.0138207001081262,0.0134649628708414,0.0119258159265365,0.0101959941782939,0.00797014261031368,0.00488284569932421,-0.000326385813555395,-0.00913194173325492,-0.0220314565637878,-0.0373066505904612,-0.051314693942853,-0.0620611680342197,-0.0686283641449069,-0.0721639055217045,-0.0739492748284051,-0.0745943624969829,-0.0749095632504187,-0.0747108044137265,-0.0744931144500605,-0.0738882329855255,-0.0731056345852796,-0.0719130205877736,-0.0706758109360435,-0.0687807442801258,-0.0665716298736534,-0.0641365189344464,-0.0615256325619591,-0.0582979873295638
10,12.0,0.129763561763933,0.143996458482051,0.158355119347435,0.172567326642459,0.1877967101177,0.202533222359447,0.217433471188056,0.232761572767209,0.250302146834614,0.268833875334071,0.287089138868416,0.307397576990957,0.328004464006358,0.347899977737324,0.36686300959192,0.383046485634999,0.393157251322595,0.396793776830554,0.394932948202379,0.385359609023133,0.366194985995881,0.338280300462767,0.299089515848795,0.249727615527731,0.186677286078418,0.130947884371992,0.0931696368640213,0.0718980716027792,0.0623156928457944,0.0629602857756118,0.0686971745294714,0.0631895315581777,0.0544991365106286,0.0446237355129957,0.0330762671258645,0.0198169628821,0.0070266847294452,-0.00537621808934006,-0.0156428182558416,-0.0237674899390243,-0.0296962919593879,-0.0334890940136829,-0.0359732234110474,-0.0366678460552534,-0.0354878038272301,-0.0336405917360053,-0.0306487073580503,-0.0266457926287973,-0.0221655858283515,-0.0176889222868729,-0.013066993935777,-0.00831227144978876,-0.00316472131203397,0.00257765613852589,0.0101827248235778,0.0121157628854673,0.017272969925885,0.0206916952664776,0.0207427014745377,0.0252512185630371,0.0252611345852269,0.0248008835925875,0.023390037819271,0.0217927475505885,0.0196035982472048,0.0163145725341878,0.0109878739030338,0.00206545235943387,-0.0106648670887228,-0.0257437959323459,-0.039673194383267,-0.0503098333485203,-0.0567677324378996,-0.060251590110194,-0.0620077658007795,-0.062619700980782,-0.0629375838251177,-0.0627484801297394,-0.0625229616190366,-0.0619124280610322,-0.0611478198410351,-0.0600187574950677,-0.0587852321843404,-0.0569135525246411,-0.054638861207491,-0.0522403783537591,-0.0495965702676298,-0.0463870165018444
11,12.2,0.0472706062250726,0.0576795544879541,0.0690056738973521,0.0804695616714956,0.0932001466995488,0.106324647723068,0.120243323153136,0.134133758315499,0.148817707864088,0.16413183145668,0.178973363498901,0.19489756616688,0.21028249006934,0.22508126832596,0.239720481981043,0.252885074705123,0.261912635876565,0.26636601001366,0.266111908734539,0.26028058330274,0.248292417376853,0.22958566701596,0.201863017034963,0.165074908106136,0.117037359940877,0.0723396459486444,0.0410530844005646,0.0229923476279305,0.0142706139111731,0.0135727876211564,0.0154351726254499,0.00826987481662507,-0.000503058731088503,-0.00984488812010908,-0.0201923018424167,-0.032169047455342,-0.0435851848719125,-0.0544357238703275,-0.0628235713832918,-0.0692491258416134,-0.0741296830621826,-0.0769301864653257,-0.0788141900770375,-0.0793854147041074,-0.0783205785022429,-0.0767563247842796,-0.0741288383430221,-0.0704847856165913,-0.065886065866896,-0.0612897894931698,-0.0569442322361999,-0.0528082330791211,-0.0481108926033437,-0.0425360234355606,-0.0343915727617336,-0.0324398886487259,-0.0276428832724325,-0.0227691174119545,-0.0222517301098929,-0.014311937891614,-0.012978664099802,-0.0139538067409208,-0.0167902548138449,-0.0191920866131252,-0.0214859393221475,-0.0242221661939133,-0.0286800691410979,-0.0364367426141303,-0.048107275541887,-0.0620120419260667,-0.0748981514281136,-0.0844729476027654,-0.0902164936784439,-0.0932342791358662,-0.0947662282085903,-0.0952883864838652,-0.0955063173243709,-0.0951748662954569,-0.0947735897334313,-0.0939907274628041,-0.0930713624924767,-0.0918283471593858,-0.090499998223471,-0.0886692762277015,-0.086335147198839,-0.0838977148895026,-0.0812437769028628,-0.0780452377948722
12,12.5,0.122840051892356,0.13689299501664,0.151276115300875,0.165546389025956,0.181010497590686,0.19621475959518,0.211674130454744,0.227707227859929,0.245748066102696,0.265049780979531,0.283841629419219,0.304820488823635,0.325891524075119,0.34653477198988,0.365951657969638,0.382571893267388,0.393276015056467,0.397211836296457,0.395691649399041,0.386048879496476,0.366812672798111,0.338765994687021,0.299313082166434,0.249708420119493,0.186596416715539,0.130297614106938,0.0924150252119944,0.0709968411168787,0.0611343641063662,0.0611934662609943,0.0658642690903119,0.0599691226714292,0.0510949636512319,0.0411614723023392,0.0297280792590444,0.0167310879169623,0.0040260997784245,-0.00810632738333376,-0.0181288796626073,-0.0260610370360275,-0.0319759354601193,-0.0355490265012785,-0.0379084105779673,-0.0386755674522597,-0.0374749724793862,-0.0356494613459036,-0.0326595127699854,-0.0287790729934359,-0.0243332763507137,-0.019848101144596,-0.015337102810072,-0.010763890901085,-0.00572151875557294,0.0000047010384313928,0.00759573564817773,0.0096188396229684,0.0144372679345235,0.0178669625365587,0.0178821937340753,0.0231634873268034,0.0231797680426435,0.0227943426849294,0.0214008341015612,0.0198974743281517,0.0177983197018351,0.0146510522579536,0.00957568744654137,0.00100598582422988,-0.0113714296393013,-0.0261063219199192,-0.0397056488510797,-0.0501335184402855,-0.0566163019951615,-0.060007381553244,-0.0617566382261125,-0.0625035769812268,-0.0628512851800036,-0.0625758819174393,-0.062411993607413,-0.0619092890829729,-0.0612450198689561,-0.0600370146425807,-0.0589159937307384,-0.0571388657458462,-0.0549164236026985,-0.0524639848201014,-0.0499123109880419,-0.0467909997269132
